ImageId,Label
5795,4
5796,9
5797,9
5798,4
5799,1
5800,1
5801,9
5802,9
5803,6
5804,8
5805,8
5806,3
5807,4
5808,3
5809,0
5810,2
5811,5
5812,7
5813,9
5814,3
5815,3
5816,8
5817,1
5818,4
5819,9
5820,3
5821,7
5822,0
5823,3
5824,9
5825,1
5826,7
5827,1
5828,2
5829,9
5830,9
5831,6
5832,7
5833,7
5834,7
5835,4
5836,4
5837,0
5838,7
5839,9
5840,5
5841,3
5842,0
5843,4
5844,6
5845,7
5846,7
5847,1
5848,3
5849,8
5850,1
5851,9
5852,2
5853,3
5854,1
5855,1
5856,8
5857,6
5858,5
5859,8
5860,8
5861,4
5862,6
5863,7
5864,2
5865,2
5866,9
5867,2
5868,3
5869,1
5870,2
5871,9
5872,9
5873,1
5874,4
5875,6
5876,1
5877,8
5878,5
5879,1
5880,6
5881,8
5882,7
5883,6
5884,8
5885,6
5886,4
5887,1
5888,2
5889,2
5890,3
5891,3
5892,9
5893,8
5894,1
5895,1
5896,5
5897,8
5898,6
5899,5
5900,2
5901,1
5902,7
5903,4
5904,8
5905,0
5906,1
5907,2
5908,9
5909,7
5910,8
5911,7
5912,6
5913,3
5914,2
5915,0
5916,1
5917,5
5918,0
5919,5
5920,9
5921,2
5922,5
5923,8
5924,9
5925,2
5926,7
5927,0
5928,9
5929,6
5930,8
5931,9
5932,7
5933,0
5934,9
5935,7
5936,5
5937,2
5938,5
5939,4
5940,5
5941,1
5942,2
5943,8
5944,5
5945,8
5946,9
5947,2
5948,1
5949,0
5950,1
5951,7
5952,9
5953,6
5954,0
5955,1
5956,7
5957,3
5958,2
5959,5
5960,6
5961,4
5962,3
5963,1
5964,4
5965,2
5966,5
5967,1
5968,8
5969,7
5970,7
5971,2
5972,1
5973,9
5974,6
5975,5
5976,1
5977,2
5978,5
5979,3
5980,9
5981,7
5982,4
5983,8
5984,7
5985,3
5986,1
5987,2
5988,3
5989,4
5990,4
5991,0
5992,9
5993,8
5994,9
5995,8
5996,3
5997,9
5998,7
5999,6
6000,8
6001,0
6002,1
6003,4
6004,8
6005,1
6006,3
6007,1
6008,7
6009,5
6010,1
6011,8
6012,2
6013,7
6014,8
6015,0
6016,9
6017,0
6018,8
6019,1
6020,1
6021,6
6022,0
6023,4
6024,0
6025,7
6026,6
6027,0
6028,0
6029,1
6030,6
6031,4
6032,0
6033,1
6034,5
6035,9
6036,7
6037,2
6038,6
6039,7
6040,7
6041,0
6042,2
6043,0
6044,1
6045,0
6046,5
6047,6
6048,0
6049,1
6050,1
6051,1
6052,8
6053,3
6054,0
6055,6
6056,8
6057,2
6058,9
6059,5
6060,9
6061,4
6062,8
6063,1
6064,0
6065,0
6066,7
6067,5
6068,2
6069,6
6070,1
6071,8
6072,6
6073,2
6074,6
6075,8
6076,9
6077,5
6078,6
6079,8
6080,2
6081,1
6082,6
6083,8
6084,7
6085,7
6086,3
6087,7
6088,8
6089,1
6090,2
6091,7
6092,1
6093,9
6094,9
6095,6
6096,5
6097,4
6098,8
6099,3
6100,4
6101,8
6102,0
6103,2
6104,2
6105,0
6106,3
6107,9
6108,3
6109,9
6110,6
6111,0
6112,3
6113,3
6114,5
6115,9
6116,4
6117,2
6118,1
6119,6
6120,1
6121,6
6122,0
6123,7
6124,2
6125,1
6126,6
6127,1
6128,4
6129,1
6130,8
6131,5
6132,1
6133,0
6134,5
6135,9
6136,3
6137,5
6138,5
6139,4
6140,4
6141,9
6142,2
6143,9
6144,2
6145,8
6146,5
6147,7
6148,3
6149,6
6150,5
6151,8
6152,9
6153,1
6154,7
6155,2
6156,7
6157,7
6158,0
6159,1
6160,0
6161,6
6162,9
6163,3
6164,0
6165,1
6166,4
6167,9
6168,5
6169,9
6170,9
6171,0
6172,8
6173,4
6174,4
6175,6
6176,1
6177,8
6178,9
6179,6
6180,1
6181,1
6182,7
6183,5
6184,3
6185,8
6186,6
6187,5
6188,3
6189,6
6190,6
6191,9
6192,5
6193,5
6194,7
6195,3
6196,1
6197,1
6198,4
6199,8
6200,8
6201,9
6202,4
6203,1
6204,5
6205,8
6206,6
6207,3
6208,6
6209,2
6210,3
6211,2
6212,7
6213,1
6214,3
6215,3
6216,7
6217,2
6218,9
6219,2
6220,4
6221,1
6222,0
6223,3
6224,0
6225,6
6226,7
6227,5
6228,4
6229,5
6230,6
6231,8
6232,6
6233,0
6234,6
6235,3
6236,5
6237,7
6238,0
6239,3
6240,3
6241,2
6242,3
6243,5
6244,3
6245,1
6246,7
6247,6
6248,7
6249,2
6250,9
6251,7
6252,1
6253,2
6254,9
6255,9
6256,8
6257,9
6258,9
6259,5
6260,9
6261,7
6262,1
6263,3
6264,6
6265,9
6266,9
6267,3
6268,6
6269,7
6270,4
6271,1
6272,8
6273,2
6274,0
6275,3
6276,5
6277,0
6278,2
6279,2
6280,8
6281,1
6282,9
6283,6
6284,8
6285,8
6286,0
6287,7
6288,9
6289,3
6290,4
6291,4
6292,3
6293,9
6294,1
6295,0
6296,3
6297,8
6298,7
6299,0
6300,7
6301,6
6302,9
6303,3
6304,3
6305,0
6306,4
6307,8
6308,7
6309,4
6310,0
6311,6
6312,1
6313,9
6314,8
6315,1
6316,7
6317,6
6318,4
6319,6
6320,1
6321,6
6322,3
6323,1
6324,5
6325,0
6326,7
6327,6
6328,6
6329,0
6330,2
6331,6
6332,8
6333,3
6334,2
6335,8
6336,8
6337,7
6338,4
6339,6
6340,4
6341,6
6342,5
6343,2
6344,4
6345,9
6346,2
6347,0
6348,3
6349,4
6350,7
6351,8
6352,9
6353,2
6354,5
6355,4
6356,3
6357,8
6358,1
6359,8
6360,2
6361,3
6362,1
6363,8
6364,6
6365,0
6366,5
6367,0
6368,5
6369,4
6370,6
6371,2
6372,5
6373,7
6374,5
6375,5
6376,2
6377,5
6378,3
6379,8
6380,4
6381,2
6382,7
6383,3
6384,4
6385,4
6386,6
6387,4
6388,7
6389,9
6390,1
6391,0
6392,2
6393,7
6394,6
6395,5
6396,8
6397,2
6398,4
6399,5
6400,4
6401,2
6402,9
6403,9
6404,1
6405,3
6406,6
6407,1
6408,6
6409,1
6410,2
6411,3
6412,9
6413,3
6414,0
6415,1
6416,0
6417,3
6418,8
6419,6
6420,0
6421,3
6422,7
6423,7
6424,8
6425,8
6426,5
6427,6
6428,2
6429,1
6430,6
6431,1
6432,0
6433,9
6434,8
6435,4
6436,6
6437,6
6438,7
6439,9
6440,9
6441,0
6442,0
6443,6
6444,8
6445,9
6446,3
6447,6
6448,7
6449,4
6450,5
6451,9
6452,3
6453,5
6454,9
6455,4
6456,1
6457,2
6458,6
6459,1
6460,2
6461,6
6462,4
6463,6
6464,5
6465,1
6466,5
6467,5
6468,5
6469,6
6470,2
6471,5
6472,6
6473,4
6474,9
6475,9
6476,6
6477,6
6478,8
6479,6
6480,0
6481,1
6482,0
6483,9
6484,4
6485,1
6486,0
6487,2
6488,6
6489,9
6490,1
6491,9
6492,2
6493,1
6494,8
6495,5
6496,1
6497,6
6498,0
6499,1
6500,0
6501,3
6502,1
6503,7
6504,7
6505,2
6506,0
6507,2
6508,7
6509,4
6510,7
6511,8
6512,8
6513,0
6514,3
6515,9
6516,0
6517,2
6518,1
6519,5
6520,7
6521,2
6522,6
6523,6
6524,4
6525,6
6526,0
6527,0
6528,9
6529,2
6530,1
6531,2
6532,1
6533,6
6534,8
6535,8
6536,2
6537,6
6538,7
6539,4
6540,1
6541,5
6542,6
6543,5
6544,1
6545,4
6546,5
6547,1
6548,1
6549,6
6550,6
6551,6
6552,1
6553,3
6554,6
6555,6
6556,4
6557,1
6558,8
6559,0
6560,8
6561,6
6562,2
6563,3
6564,8
6565,2
6566,0
6567,6
6568,2
6569,5
6570,3
6571,4
6572,9
6573,0
6574,6
6575,0
6576,1
6577,1
6578,8
6579,3
6580,6
6581,3
6582,6
6583,1
6584,7
6585,3
6586,9
6587,6
6588,7
6589,9
6590,6
6591,7
6592,6
6593,4
6594,9
6595,6
6596,8
6597,5
6598,1
6599,8
6600,4
6601,9
6602,1
6603,7
6604,6
6605,4
6606,1
6607,0
6608,6
6609,5
6610,2
6611,1
6612,9
6613,5
6614,1
6615,8
6616,5
6617,4
6618,8
6619,1
6620,6
6621,8
6622,9
6623,5
6624,6
6625,7
6626,2
6627,7
6628,6
6629,6
6630,5
6631,3
6632,4
6633,4
6634,6
6635,4
6636,1
6637,0
6638,1
6639,5
6640,6
6641,3
6642,1
6643,8
6644,0
6645,0
6646,5
6647,0
6648,6
6649,4
6650,1
6651,3
6652,1
6653,5
6654,8
6655,9
6656,4
6657,1
6658,7
6659,5
6660,3
6661,9
6662,9
6663,6
6664,8
6665,8
6666,5
6667,7
6668,7
6669,0
6670,4
6671,4
6672,1
6673,4
6674,4
6675,3
6676,4
6677,1
6678,0
6679,2
6680,6
6681,8
6682,5
6683,4
6684,7
6685,6
6686,0
6687,6
6688,4
6689,2
6690,6
6691,2
6692,5
6693,7
6694,1
6695,1
6696,2
6697,5
6698,4
6699,9
6700,2
6701,3
6702,8
6703,2
6704,2
6705,9
6706,1
6707,7
6708,0
6709,0
6710,3
6711,4
6712,3
6713,4
6714,7
6715,8
6716,1
6717,1
6718,8
6719,8
6720,2
6721,7
6722,8
6723,7
6724,4
6725,8
6726,4
6727,7
6728,9
6729,6
6730,5
6731,8
6732,3
6733,4
6734,9
6735,4
6736,3
6737,1
6738,4
6739,1
6740,0
6741,8
6742,8
6743,0
6744,1
6745,4
6746,7
6747,0
6748,2
6749,0
6750,9
6751,9
6752,8
6753,5
6754,3
6755,5
6756,3
6757,4
6758,2
6759,7
6760,6
6761,8
6762,3
6763,4
6764,7
6765,7
6766,9
6767,3
6768,3
6769,3
6770,3
6771,6
6772,6
6773,3
6774,1
6775,8
6776,4
6777,0
6778,3
6779,8
6780,7
6781,0
6782,4
6783,8
6784,0
6785,7
6786,8
6787,9
6788,3
6789,0
6790,3
6791,3
6792,8
6793,8
6794,7
6795,6
6796,4
6797,2
6798,6
6799,1
6800,7
6801,0
6802,3
6803,1
6804,1
6805,7
6806,6
6807,5
6808,7
6809,8
6810,9
6811,7
6812,8
6813,7
6814,3
6815,8
6816,8
6817,2
6818,0
6819,8
6820,1
6821,7
6822,7
6823,5
6824,4
6825,0
6826,5
6827,6
6828,1
6829,5
6830,9
6831,9
6832,4
6833,9
6834,5
6835,7
6836,1
6837,8
6838,5
6839,9
6840,7
6841,0
6842,7
6843,1
6844,0
6845,4
6846,0
6847,7
6848,7
6849,7
6850,8
6851,9
6852,4
6853,9
6854,5
6855,6
6856,9
6857,7
6858,6
6859,4
6860,5
6861,9
6862,3
6863,7
6864,7
6865,3
6866,7
6867,0
6868,4
6869,9
6870,5
6871,8
6872,2
6873,2
6874,6
6875,7
6876,4
6877,1
6878,9
6879,6
6880,3
6881,8
6882,5
6883,6
6884,7
6885,8
6886,3
6887,8
6888,4
6889,7
6890,4
6891,1
6892,4
6893,1
6894,2
6895,0
6896,8
6897,1
6898,2
6899,9
6900,2
6901,4
6902,1
6903,3
6904,0
6905,6
6906,2
6907,7
6908,9
6909,1
6910,8
6911,7
6912,0
6913,6
6914,5
6915,6
6916,4
6917,8
6918,2
6919,0
6920,2
6921,0
6922,9
6923,4
6924,1
6925,9
6926,2
6927,3
6928,0
6929,2
6930,2
6931,4
6932,7
6933,2
6934,8
6935,6
6936,6
6937,9
6938,7
6939,1
6940,4
6941,3
6942,8
6943,4
6944,5
6945,6
6946,9
6947,4
6948,5
6949,0
6950,4
6951,7
6952,2
6953,1
6954,2
6955,0
6956,5
6957,3
6958,9
6959,8
6960,9
6961,6
6962,3
6963,3
6964,2
6965,3
6966,2
6967,2
6968,4
6969,0
6970,6
6971,8
6972,5
6973,7
6974,1
6975,1
6976,4
6977,7
6978,2
6979,0
6980,3
6981,6
6982,2
6983,9
6984,2
6985,1
6986,1
6987,5
6988,6
6989,5
6990,9
6991,2
6992,6
6993,2
6994,5
6995,2
6996,0
6997,3
6998,6
6999,2
7000,0
7001,2
7002,9
7003,9
7004,0
7005,7
7006,3
7007,0
7008,9
7009,5
7010,6
7011,5
7012,6
7013,8
7014,0
7015,8
7016,5
7017,6
7018,2
7019,9
7020,3
7021,4
7022,3
7023,2
7024,5
7025,1
7026,6
7027,3
7028,3
7029,7
7030,5
7031,4
7032,9
7033,1
7034,3
7035,6
7036,3
7037,4
7038,2
7039,3
7040,2
7041,9
7042,4
7043,2
7044,3
7045,7
7046,3
7047,1
7048,8
7049,9
7050,7
7051,7
7052,4
7053,6
7054,0
7055,5
7056,3
7057,6
7058,8
7059,2
7060,1
7061,8
7062,5
7063,1
7064,2
7065,6
7066,3
7067,4
7068,2
7069,5
7070,1
7071,2
7072,8
7073,8
7074,0
7075,7
7076,8
7077,4
7078,5
7079,8
7080,3
7081,2
7082,2
7083,0
7084,0
7085,7
7086,8
7087,6
7088,6
7089,1
7090,6
7091,7
7092,2
7093,7
7094,7
7095,2
7096,9
7097,9
7098,2
7099,0
7100,6
7101,0
7102,3
7103,3
7104,2
7105,3
7106,6
7107,5
7108,8
7109,8
7110,7
7111,3
7112,7
7113,8
7114,6
7115,9
7116,3
7117,9
7118,0
7119,4
7120,4
7121,9
7122,2
7123,9
7124,2
7125,7
7126,5
7127,6
7128,9
7129,6
7130,0
7131,0
7132,6
7133,1
7134,0
7135,8
7136,0
7137,9
7138,7
7139,0
7140,0
7141,7
7142,2
7143,3
7144,4
7145,5
7146,4
7147,7
7148,3
7149,7
7150,6
7151,6
7152,8
7153,1
7154,0
7155,0
7156,7
7157,5
7158,4
7159,5
7160,6
7161,2
7162,5
7163,6
7164,5
7165,1
7166,5
7167,9
7168,7
7169,7
7170,1
7171,3
7172,9
7173,0
7174,9
7175,6
7176,0
7177,3
7178,0
7179,3
7180,2
7181,1
7182,9
7183,1
7184,0
7185,5
7186,1
7187,5
7188,7
7189,9
7190,5
7191,6
7192,7
7193,8
7194,4
7195,5
7196,5
7197,3
7198,4
7199,5
7200,0
7201,1
7202,7
7203,1
7204,5
7205,3
7206,9
7207,0
7208,9
7209,1
7210,7
7211,7
7212,6
7213,6
7214,9
7215,0
7216,0
7217,7
7218,1
7219,7
7220,7
7221,4
7222,9
7223,0
7224,6
7225,9
7226,5
7227,4
7228,1
7229,3
7230,3
7231,9
7232,5
7233,2
7234,2
7235,6
7236,3
7237,2
7238,5
7239,5
7240,1
7241,5
7242,2
7243,2
7244,9
7245,0
7246,7
7247,2
7248,1
7249,7
7250,0
7251,9
7252,9
7253,9
7254,5
7255,7
7256,6
7257,6
7258,3
7259,2
7260,9
7261,3
7262,0
7263,6
7264,7
7265,0
7266,3
7267,7
7268,2
7269,8
7270,8
7271,8
7272,9
7273,7
7274,7
7275,0
7276,2
7277,0
7278,9
7279,8
7280,9
7281,5
7282,5
7283,0
7284,5
7285,9
7286,8
7287,8
7288,5
7289,2
7290,9
7291,0
7292,5
7293,6
7294,9
7295,7
7296,5
7297,2
7298,7
7299,5
7300,0
7301,6
7302,2
7303,0
7304,1
7305,1
7306,9
7307,1
7308,7
7309,2
7310,9
7311,3
7312,5
7313,3
7314,5
7315,9
7316,7
7317,0
7318,8
7319,1
7320,7
7321,0
7322,1
7323,1
7324,7
7325,8
7326,3
7327,5
7328,8
7329,9
7330,0
7331,1
7332,4
7333,2
7334,8
7335,1
7336,6
7337,4
7338,1
7339,4
7340,0
7341,1
7342,3
7343,0
7344,6
7345,3
7346,7
7347,9
7348,6
7349,6
7350,1
7351,3
7352,0
7353,6
7354,5
7355,8
7356,4
7357,9
7358,9
7359,7
7360,8
7361,9
7362,2
7363,3
7364,4
7365,1
7366,6
7367,4
7368,7
7369,0
7370,3
7371,5
7372,3
7373,4
7374,3
7375,7
7376,2
7377,6
7378,2
7379,9
7380,0
7381,9
7382,2
7383,8
7384,4
7385,9
7386,7
7387,0
7388,7
7389,0
7390,5
7391,3
7392,5
7393,6
7394,7
7395,8
7396,8
7397,0
7398,0
7399,4
7400,4
7401,2
7402,7
7403,8
7404,0
7405,5
7406,9
7407,4
7408,6
7409,5
7410,4
7411,7
7412,6
7413,8
7414,0
7415,8
7416,1
7417,5
7418,9
7419,0
7420,3
7421,9
7422,7
7423,7
7424,0
7425,2
7426,3
7427,7
7428,6
7429,3
7430,8
7431,8
7432,1
7433,2
7434,1
7435,5
7436,1
7437,0
7438,9
7439,4
7440,7
7441,1
7442,6
7443,6
7444,6
7445,8
7446,8
7447,2
7448,2
7449,7
7450,7
7451,2
7452,6
7453,7
7454,5
7455,2
7456,4
7457,0
7458,3
7459,3
7460,7
7461,7
7462,2
7463,6
7464,4
7465,2
7466,5
7467,2
7468,8
7469,7
7470,6
7471,5
7472,3
7473,1
7474,8
7475,0
7476,2
7477,3
7478,0
7479,6
7480,8
7481,9
7482,0
7483,5
7484,3
7485,4
7486,8
7487,1
7488,7
7489,0
7490,8
7491,4
7492,6
7493,2
7494,7
7495,6
7496,5
7497,0
7498,5
7499,1
7500,8
7501,9
7502,5
7503,4
7504,3
7505,4
7506,8
7507,9
7508,1
7509,2
7510,4
7511,3
7512,2
7513,6
7514,5
7515,3
7516,6
7517,8
7518,6
7519,9
7520,6
7521,0
7522,7
7523,0
7524,8
7525,9
7526,8
7527,7
7528,3
7529,7
7530,1
7531,0
7532,3
7533,5
7534,7
7535,1
7536,2
7537,4
7538,6
7539,0
7540,1
7541,2
7542,9
7543,7
7544,0
7545,1
7546,0
7547,1
7548,0
7549,3
7550,0
7551,0
7552,3
7553,1
7554,0
7555,1
7556,7
7557,7
7558,2
7559,1
7560,0
7561,7
7562,5
7563,4
7564,5
7565,2
7566,3
7567,7
7568,2
7569,1
7570,2
7571,2
7572,5
7573,2
7574,8
7575,5
7576,1
7577,3
7578,3
7579,9
7580,1
7581,5
7582,1
7583,2
7584,5
7585,2
7586,1
7587,2
7588,5
7589,6
7590,6
7591,3
7592,5
7593,0
7594,6
7595,1
7596,2
7597,0
7598,4
7599,1
7600,4
7601,0
7602,3
7603,9
7604,3
7605,6
7606,4
7607,8
7608,5
7609,8
7610,4
7611,1
7612,7
7613,0
7614,3
7615,6
7616,2
7617,9
7618,0
7619,5
7620,4
7621,0
7622,1
7623,2
7624,5
7625,6
7626,7
7627,1
7628,6
7629,5
7630,6
7631,5
7632,5
7633,8
7634,4
7635,0
7636,7
7637,9
7638,9
7639,6
7640,3
7641,9
7642,2
7643,2
7644,7
7645,3
7646,6
7647,7
7648,7
7649,1
7650,7
7651,2
7652,2
7653,6
7654,9
7655,9
7656,8
7657,0
7658,7
7659,3
7660,7
7661,8
7662,5
7663,9
7664,0
7665,8
7666,2
7667,0
7668,7
7669,3
7670,6
7671,9
7672,7
7673,8
7674,1
7675,0
7676,8
7677,8
7678,1
7679,5
7680,1
7681,0
7682,2
7683,4
7684,1
7685,3
7686,6
7687,9
7688,5
7689,7
7690,4
7691,7
7692,2
7693,1
7694,6
7695,1
7696,6
7697,2
7698,3
7699,9
7700,1
7701,7
7702,9
7703,9
7704,5
7705,0
7706,3
7707,6
7708,7
7709,5
7710,3
7711,4
7712,3
7713,2
7714,3
7715,1
7716,1
7717,8
7718,4
7719,3
7720,8
7721,2
7722,5
7723,4
7724,4
7725,8
7726,6
7727,6
7728,0
7729,4
7730,0
7731,1
7732,6
7733,5
7734,8
7735,4
7736,1
7737,8
7738,2
7739,9
7740,9
7741,6
7742,7
7743,3
7744,0
7745,1
7746,4
7747,7
7748,3
7749,9
7750,0
7751,1
7752,3
7753,7
7754,4
7755,0
7756,0
7757,2
7758,2
7759,2
7760,9
7761,6
7762,4
7763,1
7764,2
7765,1
7766,5
7767,3
7768,9
7769,3
7770,0
7771,9
7772,7
7773,8
7774,3
7775,8
7776,8
7777,7
7778,8
7779,3
7780,2
7781,5
7782,1
7783,6
7784,1
7785,1
7786,1
7787,1
7788,6
7789,5
7790,1
7791,7
7792,3
7793,8
7794,7
7795,4
7796,6
7797,2
7798,3
7799,5
7800,9
7801,6
7802,2
7803,3
7804,2
7805,0
7806,4
7807,1
7808,1
7809,6
7810,5
7811,8
7812,8
7813,1
7814,5
7815,2
7816,5
7817,1
7818,1
7819,4
7820,0
7821,1
7822,0
7823,5
7824,5
7825,2
7826,1
7827,0
7828,1
7829,5
7830,9
7831,6
7832,4
7833,4
7834,0
7835,9
7836,4
7837,9
7838,5
7839,0
7840,6
7841,7
7842,9
7843,7
7844,7
7845,1
7846,3
7847,5
7848,5
7849,6
7850,9
7851,9
7852,4
7853,7
7854,2
7855,0
7856,2
7857,4
7858,8
7859,1
7860,9
7861,6
7862,5
7863,2
7864,0
7865,6
7866,7
7867,3
7868,1
7869,4
7870,2
7871,0
7872,7
7873,2
7874,9
7875,0
7876,4
7877,6
7878,5
7879,0
7880,5
7881,4
7882,8
7883,8
7884,1
7885,7
7886,7
7887,6
7888,6
7889,6
7890,6
7891,8
7892,2
7893,2
7894,5
7895,6
7896,5
7897,7
7898,9
7899,1
7900,0
7901,7
7902,9
7903,2
7904,2
7905,5
7906,5
7907,1
7908,8
7909,1
7910,2
7911,9
7912,9
7913,1
7914,2
7915,2
7916,2
7917,6
7918,1
7919,0
7920,5
7921,4
7922,0
7923,3
7924,7
7925,7
7926,0
7927,1
7928,7
7929,0
7930,9
7931,2
7932,9
7933,6
7934,9
7935,5
7936,0
7937,2
7938,8
7939,8
7940,3
7941,2
7942,8
7943,9
7944,7
7945,0
7946,7
7947,2
7948,2
7949,1
7950,2
7951,1
7952,1
7953,9
7954,8
7955,2
7956,3
7957,2
7958,2
7959,7
7960,4
7961,7
7962,9
7963,1
7964,6
7965,2
7966,8
7967,0
7968,5
7969,4
7970,8
7971,9
7972,9
7973,9
7974,4
7975,8
7976,9
7977,8
7978,1
7979,6
7980,4
7981,8
7982,3
7983,9
7984,0
7985,9
7986,1
7987,9
7988,5
7989,7
7990,6
7991,4
7992,6
7993,5
7994,6
7995,4
7996,1
7997,4
7998,4
7999,0
8000,2
8001,5
8002,1
8003,3
8004,9
8005,4
8006,8
8007,7
8008,3
8009,2
8010,0
8011,2
8012,9
8013,1
8014,4
8015,3
8016,7
8017,6
8018,0
8019,7
8020,2
8021,1
8022,3
8023,8
8024,3
8025,5
8026,5
8027,1
8028,6
8029,5
8030,7
8031,7
8032,1
8033,0
8034,7
8035,2
8036,2
8037,0
8038,3
8039,9
8040,2
8041,3
8042,0
8043,1
8044,0
8045,7
8046,4
8047,7
8048,7
8049,7
8050,9
8051,7
8052,2
8053,6
8054,6
8055,7
8056,6
8057,0
8058,6
8059,1
8060,2
8061,6
8062,9
8063,2
8064,8
8065,6
8066,1
8067,2
8068,2
8069,4
8070,7
8071,7
8072,9
8073,1
8074,6
8075,5
8076,8
8077,9
8078,9
8079,8
8080,0
8081,5
8082,6
8083,8
8084,8
8085,4
8086,5
8087,1
8088,8
8089,8
8090,7
8091,2
8092,0
8093,8
8094,3
8095,6
8096,3
8097,0
8098,4
8099,6
8100,9
8101,3
8102,5
8103,7
8104,6
8105,7
8106,4
8107,9
8108,4
8109,4
8110,3
8111,7
8112,1
8113,7
8114,0
8115,3
8116,4
8117,4
8118,7
8119,4
8120,9
8121,3
8122,4
8123,0
8124,9
8125,6
8126,0
8127,5
8128,3
8129,7
8130,5
8131,5
8132,6
8133,3
8134,6
8135,7
8136,6
8137,7
8138,8
8139,4
8140,7
8141,6
8142,2
8143,4
8144,3
8145,7
8146,2
8147,8
8148,9
8149,6
8150,0
8151,7
8152,8
8153,9
8154,7
8155,5
8156,6
8157,8
8158,8
8159,4
8160,8
8161,1
8162,3
8163,3
8164,0
8165,7
8166,6
8167,7
8168,4
8169,2
8170,7
8171,4
8172,9
8173,6
8174,7
8175,1
8176,2
8177,2
8178,4
8179,9
8180,5
8181,6
8182,6
8183,8
8184,7
8185,1
8186,0
8187,7
8188,4
8189,6
8190,1
8191,9
8192,7
8193,4
8194,5
8195,2
8196,5
8197,7
8198,4
8199,3
8200,4
8201,4
8202,8
8203,8
8204,9
8205,4
8206,9
8207,1
8208,9
8209,2
8210,4
8211,2
8212,3
8213,1
8214,2
8215,9
8216,9
8217,1
8218,9
8219,6
8220,5
8221,7
8222,2
8223,5
8224,3
8225,2
8226,6
8227,7
8228,1
8229,0
8230,7
8231,1
8232,1
8233,2
8234,5
8235,2
8236,6
8237,2
8238,6
8239,6
8240,3
8241,6
8242,2
8243,8
8244,3
8245,4
8246,4
8247,1
8248,2
8249,7
8250,0
8251,7
8252,4
8253,7
8254,2
8255,1
8256,9
8257,1
8258,5
8259,3
8260,6
8261,4
8262,0
8263,7
8264,8
8265,3
8266,4
8267,2
8268,0
8269,7
8270,0
8271,1
8272,3
8273,8
8274,0
8275,5
8276,1
8277,6
8278,3
8279,6
8280,7
8281,2
8282,6
8283,3
8284,7
8285,6
8286,4
8287,0
8288,6
8289,9
8290,7
8291,0
8292,1
8293,7
8294,8
8295,3
8296,2
8297,3
8298,3
8299,8
8300,4
8301,6
8302,4
8303,5
8304,9
8305,2
8306,1
8307,8
8308,7
8309,9
8310,3
8311,9
8312,0
8313,5
8314,8
8315,0
8316,4
8317,7
8318,1
8319,0
8320,3
8321,4
8322,5
8323,8
8324,0
8325,7
8326,1
8327,0
8328,2
8329,0
8330,7
8331,7
8332,7
8333,4
8334,5
8335,5
8336,8
8337,7
8338,9
8339,5
8340,2
8341,3
8342,6
8343,3
8344,8
8345,0
8346,0
8347,7
8348,8
8349,2
8350,7
8351,4
8352,4
8353,8
8354,2
8355,5
8356,3
8357,7
8358,5
8359,4
8360,3
8361,4
8362,6
8363,9
8364,7
8365,9
8366,1
8367,6
8368,5
8369,1
8370,5
8371,9
8372,9
8373,0
8374,4
8375,4
8376,1
8377,0
8378,8
8379,0
8380,0
8381,6
8382,7
8383,2
8384,4
8385,5
8386,2
8387,3
8388,7
8389,2
8390,7
8391,7
8392,7
8393,2
8394,6
8395,5
8396,2
8397,7
8398,0
8399,1
8400,2
